labels,timestamp,value
{},1709717463,26.084900000000005
{},1709717464,26.084900000000005
{},1709717465,26.084900000000005
{},1709717466,26.084900000000005
{},1709717467,26.084900000000005
{},1709717468,26.084900000000005
{},1709717469,26.084900000000005
{},1709717470,26.084900000000005
{},1709717471,26.084900000000005
{},1709717472,26.084900000000005
{},1709717473,26.084900000000005
{},1709717474,26.084900000000005
{},1709717475,26.084900000000005
{},1709717476,26.084900000000005
{},1709717477,26.084900000000005
{},1709717478,26.084900000000005
{},1709717479,26.084900000000005
{},1709717480,26.084900000000005
{},1709717481,26.084900000000005
{},1709717482,26.084900000000005
{},1709717483,26.084900000000005
{},1709717484,26.084900000000005
{},1709717485,26.084900000000005
{},1709717486,26.084900000000005
{},1709717487,26.084900000000005
{},1709717488,26.084900000000005
{},1709717489,26.084900000000005
{},1709717490,26.084900000000005
{},1709717491,26.084900000000005
{},1709717492,26.084900000000005
{},1709717493,134.86189999999996
{},1709717494,134.86189999999996
{},1709717495,134.86189999999996
{},1709717496,134.86189999999996
{},1709717497,134.86189999999996
{},1709717498,134.86189999999996
{},1709717499,134.86189999999996
{},1709717500,134.86189999999996
{},1709717501,134.86189999999996
{},1709717502,134.86189999999996
{},1709717503,134.86189999999996
{},1709717504,134.86189999999996
{},1709717505,134.86189999999996
{},1709717506,134.86189999999996
{},1709717507,134.86189999999996
{},1709717508,134.86189999999996
{},1709717509,134.86189999999996
{},1709717510,134.86189999999996
{},1709717511,134.86189999999996
{},1709717512,134.86189999999996
{},1709717513,134.86189999999996
{},1709717514,134.86189999999996
{},1709717515,134.86189999999996
{},1709717516,134.86189999999996
{},1709717517,134.86189999999996
{},1709717518,134.86189999999996
{},1709717519,134.86189999999996
{},1709717520,134.86189999999996
{},1709717521,134.86189999999996
{},1709717522,134.86189999999996
{},1709717523,150.1001
{},1709717524,150.1001
{},1709717525,150.1001
{},1709717526,150.1001
{},1709717527,150.1001
{},1709717528,150.1001
{},1709717529,150.1001
{},1709717530,150.1001
{},1709717531,150.1001
{},1709717532,150.1001
{},1709717533,150.1001
{},1709717534,150.1001
{},1709717535,150.1001
{},1709717536,150.1001
{},1709717537,150.1001
{},1709717538,150.1001
{},1709717539,150.1001
{},1709717540,150.1001
{},1709717541,150.1001
{},1709717542,150.1001
{},1709717543,150.1001
{},1709717544,150.1001
{},1709717545,150.1001
{},1709717546,150.1001
{},1709717547,150.1001
{},1709717548,150.1001
{},1709717549,150.1001
{},1709717550,150.1001
{},1709717551,150.1001
{},1709717552,150.1001
{},1709717553,148.0719
{},1709717554,148.0719
{},1709717555,148.0719
{},1709717556,148.0719
{},1709717557,148.0719
{},1709717558,148.0719
{},1709717559,148.0719
{},1709717560,148.0719
{},1709717561,148.0719
{},1709717562,148.0719
{},1709717563,148.0719
{},1709717564,148.0719
{},1709717565,148.0719
{},1709717566,148.0719
{},1709717567,148.0719
{},1709717568,148.0719
{},1709717569,148.0719
{},1709717570,148.0719
{},1709717571,148.0719
{},1709717572,148.0719
{},1709717573,148.0719
{},1709717574,148.0719
{},1709717575,148.0719
{},1709717576,148.0719
{},1709717577,148.0719
{},1709717578,148.0719
{},1709717579,148.0719
{},1709717580,148.0719
{},1709717581,148.0719
{},1709717582,148.0719
{},1709717583,148.1965
{},1709717584,148.1965
{},1709717585,148.1965
{},1709717586,148.1965
{},1709717587,148.1965
{},1709717588,148.1965
{},1709717589,148.1965
{},1709717590,148.1965
{},1709717591,148.1965
{},1709717592,148.1965
{},1709717593,148.1965
{},1709717594,148.1965
{},1709717595,148.1965
{},1709717596,148.1965
{},1709717597,148.1965
{},1709717598,148.1965
{},1709717599,148.1965
{},1709717600,148.1965
{},1709717601,148.1965
{},1709717602,148.1965
{},1709717603,148.1965
{},1709717604,148.1965
{},1709717605,148.1965
{},1709717606,148.1965
{},1709717607,148.1965
{},1709717608,148.1965
{},1709717609,148.1965
{},1709717610,148.1965
{},1709717611,148.1965
{},1709717612,148.1965
{},1709717613,147.98669999999998
{},1709717614,147.98669999999998
{},1709717615,147.98669999999998
{},1709717616,147.98669999999998
{},1709717617,147.98669999999998
{},1709717618,147.98669999999998
{},1709717619,147.98669999999998
{},1709717620,147.98669999999998
{},1709717621,147.98669999999998
{},1709717622,147.98669999999998
{},1709717623,147.98669999999998
{},1709717624,147.98669999999998
{},1709717625,147.98669999999998
{},1709717626,147.98669999999998
{},1709717627,147.98669999999998
{},1709717628,147.98669999999998
{},1709717629,147.98669999999998
{},1709717630,147.98669999999998
{},1709717631,147.98669999999998
{},1709717632,147.98669999999998
{},1709717633,147.98669999999998
{},1709717634,147.98669999999998
{},1709717635,147.98669999999998
{},1709717636,147.98669999999998
{},1709717637,147.98669999999998
{},1709717638,147.98669999999998
{},1709717639,147.98669999999998
{},1709717640,147.98669999999998
{},1709717641,147.98669999999998
{},1709717642,147.98669999999998
{},1709717643,147.85160000000005
{},1709717644,147.85160000000005
{},1709717645,147.85160000000005
{},1709717646,147.85160000000005
{},1709717647,147.85160000000005
{},1709717648,147.85160000000005
{},1709717649,147.85160000000005
{},1709717650,147.85160000000005
{},1709717651,147.85160000000005
{},1709717652,147.85160000000005
{},1709717653,147.85160000000005
{},1709717654,147.85160000000005
{},1709717655,147.85160000000005
{},1709717656,147.85160000000005
{},1709717657,147.85160000000005
{},1709717658,147.85160000000005
{},1709717659,147.85160000000005
{},1709717660,147.85160000000005
{},1709717661,147.85160000000005
{},1709717662,147.85160000000005
{},1709717663,147.85160000000005
{},1709717664,147.85160000000005
{},1709717665,147.85160000000005
{},1709717666,147.85160000000005
{},1709717667,147.85160000000005
{},1709717668,147.85160000000005
{},1709717669,147.85160000000005
{},1709717670,147.85160000000005
{},1709717671,147.85160000000005
{},1709717672,147.85160000000005
{},1709717673,147.64859999999996
{},1709717674,147.64859999999996
{},1709717675,147.64859999999996
{},1709717676,147.64859999999996
{},1709717677,147.64859999999996
{},1709717678,147.64859999999996
{},1709717679,147.64859999999996
{},1709717680,147.64859999999996
{},1709717681,147.64859999999996
{},1709717682,147.64859999999996
{},1709717683,147.64859999999996
{},1709717684,147.64859999999996
{},1709717685,147.64859999999996
{},1709717686,147.64859999999996
{},1709717687,147.64859999999996
{},1709717688,147.64859999999996
{},1709717689,147.64859999999996
{},1709717690,147.64859999999996
{},1709717691,147.64859999999996
{},1709717692,147.64859999999996
{},1709717693,147.64859999999996
{},1709717694,147.64859999999996
{},1709717695,147.64859999999996
{},1709717696,147.64859999999996
{},1709717697,147.64859999999996
{},1709717698,147.64859999999996
{},1709717699,147.64859999999996
{},1709717700,147.64859999999996
{},1709717701,147.64859999999996
{},1709717702,147.64859999999996
{},1709717703,147.29190000000003
{},1709717704,147.29190000000003
{},1709717705,147.29190000000003
{},1709717706,147.29190000000003
{},1709717707,147.29190000000003
{},1709717708,147.29190000000003
{},1709717709,147.29190000000003
{},1709717710,147.29190000000003
{},1709717711,147.29190000000003
{},1709717712,147.29190000000003
{},1709717713,147.29190000000003
{},1709717714,147.29190000000003
{},1709717715,147.29190000000003
{},1709717716,147.29190000000003
{},1709717717,147.29190000000003
{},1709717718,147.29190000000003
{},1709717719,147.29190000000003
{},1709717720,147.29190000000003
{},1709717721,147.29190000000003
{},1709717722,147.29190000000003
{},1709717723,147.29190000000003
{},1709717724,147.29190000000003
{},1709717725,147.29190000000003
{},1709717726,147.29190000000003
{},1709717727,147.29190000000003
{},1709717728,147.29190000000003
{},1709717729,147.29190000000003
{},1709717730,147.29190000000003
{},1709717731,147.29190000000003
{},1709717732,147.29190000000003
{},1709717733,148.0014
{},1709717734,148.0014
{},1709717735,148.0014
{},1709717736,148.0014
{},1709717737,148.0014
{},1709717738,148.0014
{},1709717739,148.0014
{},1709717740,148.0014
{},1709717741,148.0014
{},1709717742,148.0014
{},1709717743,148.0014
{},1709717744,148.0014
{},1709717745,148.0014
{},1709717746,148.0014
{},1709717747,148.0014
{},1709717748,148.0014
{},1709717749,148.0014
{},1709717750,148.0014
{},1709717751,148.0014
{},1709717752,148.0014
{},1709717753,148.0014
{},1709717754,148.0014
{},1709717755,148.0014
{},1709717756,148.0014
{},1709717757,148.0014
