labels,timestamp,value
{},1711463364,104.10013945198415
{},1711463365,104.10013945198415
{},1711463366,104.10013945198415
{},1711463367,104.10013945198415
{},1711463368,104.10013945198415
{},1711463369,104.10013945198415
{},1711463370,104.10013945198415
{},1711463371,104.10013945198415
{},1711463372,104.06693945196713
{},1711463373,104.06693945196713
{},1711463374,104.06693945196713
{},1711463375,104.06693945196713
{},1711463376,104.78133945196697
{},1711463377,104.78133945196697
{},1711463378,104.78133945196697
{},1711463379,104.78133945196697
{},1711463380,104.78133945196697
{},1711463381,104.78133945196697
{},1711463382,104.78133945196697
{},1711463383,104.78133945196697
{},1711463384,104.78133945196697
{},1711463385,104.78133945196697
{},1711463386,104.78133945196697
{},1711463387,104.78133945196697
{},1711463388,92.25573945196408
{},1711463389,92.25573945196408
{},1711463390,92.0970394519347
{},1711463391,92.0970394519347
{},1711463392,92.0970394519347
{},1711463393,92.0970394519347
{},1711463394,76.17832992433645
{},1711463395,76.17832992433645
{},1711463396,76.17832992433645
{},1711463397,76.17832992433645
{},1711463398,76.17832992433645
{},1711463399,76.17832992433645
{},1711463400,76.17832992433645
{},1711463401,76.17832992433645
{},1711463402,76.03532992434593
{},1711463403,76.03532992434593
{},1711463404,76.03532992434593
{},1711463405,76.03532992434593
{},1711463406,76.55182992434521
{},1711463407,76.55182992434521
{},1711463408,76.55182992434521
{},1711463409,76.55182992434521
{},1711463410,76.55182992434521
{},1711463411,76.55182992434521
{},1711463412,76.55182992434521
{},1711463413,76.55182992434521
{},1711463414,76.55182992434521
{},1711463415,76.55182992434521
{},1711463416,76.55182992434521
{},1711463417,76.55182992434521
{},1711463418,80.42272992432439
{},1711463419,80.42272992432439
{},1711463420,80.63332992436233
{},1711463421,80.63332992436233
{},1711463422,80.63332992436233
{},1711463423,80.63332992436233
{},1711463424,82.63769999997731
{},1711463425,82.63769999997731
{},1711463426,82.63769999997731
{},1711463427,82.63769999997731
{},1711463428,82.63769999997731
{},1711463429,82.63769999997731
{},1711463430,82.63769999997731
{},1711463431,82.63769999997731
{},1711463432,83.17669999996828
{},1711463433,83.17669999996828
{},1711463434,83.17669999996828
{},1711463435,83.17669999996828
{},1711463436,82.65699999996865
{},1711463437,82.65699999996865
{},1711463438,82.65699999996865
{},1711463439,82.65699999996865
{},1711463440,82.65699999996865
{},1711463441,82.65699999996865
{},1711463442,82.65699999996865
{},1711463443,82.65699999996865
{},1711463444,82.65699999996865
{},1711463445,82.65699999996865
{},1711463446,82.65699999996865
{},1711463447,82.65699999996865
{},1711463448,81.84300000000043
{},1711463449,81.84300000000043
{},1711463450,81.89379999999436
{},1711463451,81.89379999999436
{},1711463452,81.89379999999436
{},1711463453,81.89379999999436
{},1711463454,74.5861468517724
{},1711463455,74.5861468517724
{},1711463456,74.5861468517724
{},1711463457,74.5861468517724
{},1711463458,74.5861468517724
{},1711463459,74.5861468517724
{},1711463460,74.5861468517724
{},1711463461,74.5861468517724
{},1711463462,74.56274685177861
{},1711463463,74.56274685177861
{},1711463464,74.56274685177861
{},1711463465,74.56274685177861
{},1711463466,75.04744685177845
{},1711463467,75.04744685177845
{},1711463468,75.04744685177845
{},1711463469,75.04744685177845
{},1711463470,75.04744685177845
{},1711463471,75.04744685177845
{},1711463472,75.04744685177845
{},1711463473,75.04744685177845
{},1711463474,75.04744685177845
{},1711463475,75.04744685177845
{},1711463476,75.04744685177845
{},1711463477,75.04744685177845
{},1711463478,75.6788468517896
{},1711463479,75.6788468517896
{},1711463480,75.7454468517881
{},1711463481,75.7454468517881
{},1711463482,75.7454468517881
{},1711463483,75.7454468517881
{},1711463484,73.72858591953985
{},1711463485,73.72858591953985
{},1711463486,73.72858591953985
{},1711463487,73.72858591953985
{},1711463488,73.72858591953985
{},1711463489,73.72858591953985
{},1711463490,73.72858591953985
{},1711463491,73.72858591953985
{},1711463492,72.89418591955592
{},1711463493,72.89418591955592
{},1711463494,72.89418591955592
{},1711463495,72.89418591955592
{},1711463496,72.2754859195576
{},1711463497,72.2754859195576
{},1711463498,72.2754859195576
{},1711463499,72.2754859195576
{},1711463500,72.2754859195576
{},1711463501,72.2754859195576
{},1711463502,72.2754859195576
{},1711463503,72.2754859195576
{},1711463504,72.2754859195576
{},1711463505,72.2754859195576
{},1711463506,72.2754859195576
{},1711463507,72.2754859195576
{},1711463508,71.91583414115415
{},1711463509,71.91583414115415
