labels,timestamp,value
{},1709846140,34.3611351521616
{},1709846141,34.37245425152496
{},1709846142,34.37245425152496
{},1709846143,34.37245425152496
{},1709846144,34.37245425152496
{},1709846145,34.37245425152496
{},1709846146,34.37245425152496
{},1709846147,34.37245425152495
{},1709846148,34.37245425152495
{},1709846149,34.37245425152495
{},1709846150,34.37245425152495
{},1709846151,34.37245425152495
{},1709846152,34.37245425152495
{},1709846153,34.37245425152495
{},1709846154,34.37245425152495
{},1709846155,34.37245425152495
{},1709846156,34.37245425152495
{},1709846157,34.37245425152495
{},1709846158,34.37245425152495
{},1709846159,34.37245425152495
{},1709846160,34.37245425152495
{},1709846161,34.37245425152495
{},1709846162,34.37245425152495
{},1709846163,34.37245425152495
{},1709846164,34.37245425152495
{},1709846165,34.37245425152495
{},1709846166,34.37245425152495
{},1709846167,34.37245425152495
{},1709846168,34.37245425152495
{},1709846169,37.97806593553119
{},1709846170,37.97806593553119
{},1709846171,37.97806593553119
{},1709846172,37.97806593553119
{},1709846173,37.97806593553119
{},1709846174,37.97806593553119
{},1709846175,37.97806593553119
{},1709846176,37.97806593553119
{},1709846177,37.97806593553119
{},1709846178,37.97806593553119
{},1709846179,37.97806593553119
{},1709846180,37.97806593553119
{},1709846181,37.97806593553119
{},1709846182,37.97806593553119
{},1709846183,37.97806593553119
{},1709846184,37.97806593553119
{},1709846185,37.97806593553119
{},1709846186,37.97806593553119
{},1709846187,37.97806593553119
{},1709846188,37.97806593553119
{},1709846189,37.97806593553119
{},1709846190,37.97806593553119
{},1709846191,37.97806593553119
{},1709846192,37.97806593553119
{},1709846193,37.97806593553119
{},1709846194,37.97806593553119
{},1709846195,37.97806593553119
{},1709846196,37.97806593553119
{},1709846197,37.97806593553119
{},1709846198,37.97806593553119
{},1709846199,40.02146595113497
{},1709846200,40.02146595113497
{},1709846201,40.02146595113497
{},1709846202,40.02146595113497
{},1709846203,40.02146595113497
{},1709846204,40.02146595113497
{},1709846205,40.02146595113497
{},1709846206,40.02146595113497
{},1709846207,40.021465951134964
{},1709846208,40.021465951134964
{},1709846209,40.021465951134964
{},1709846210,40.021465951134964
{},1709846211,40.021465951134964
{},1709846212,40.021465951134964
{},1709846213,40.021465951134964
{},1709846214,40.021465951134964
{},1709846215,40.021465951134964
{},1709846216,40.021465951134964
{},1709846217,40.021465951134964
{},1709846218,40.021465951134964
{},1709846219,40.021465951134964
{},1709846220,40.021465951134964
{},1709846221,40.021465951134964
{},1709846222,40.021465951134964
{},1709846223,40.021465951134964
{},1709846224,40.021465951134964
{},1709846225,40.021465951134964
{},1709846226,40.021465951134964
{},1709846227,40.021465951134964
{},1709846228,40.021465951134964
{},1709846229,41.858000000000004
{},1709846230,41.858000000000004
{},1709846231,41.858000000000004
{},1709846232,41.858000000000004
{},1709846233,41.858000000000004
{},1709846234,41.858000000000004
{},1709846235,41.858000000000004
{},1709846236,41.858000000000004
{},1709846237,41.858000000000004
{},1709846238,41.858000000000004
{},1709846239,41.858000000000004
{},1709846240,41.858000000000004
{},1709846241,41.858000000000004
{},1709846242,41.858000000000004
{},1709846243,41.858000000000004
{},1709846244,41.858000000000004
{},1709846245,41.858000000000004
{},1709846246,41.858000000000004
{},1709846247,41.858000000000004
{},1709846248,41.858000000000004
{},1709846249,41.858000000000004
{},1709846250,41.858000000000004
{},1709846251,41.858000000000004
{},1709846252,41.858000000000004
{},1709846253,41.858000000000004
{},1709846254,41.858000000000004
{},1709846255,41.858000000000004
{},1709846256,41.858000000000004
{},1709846257,41.858000000000004
{},1709846258,41.858000000000004
{},1709846259,16.889000000000003
{},1709846260,16.889000000000003
{},1709846261,16.889000000000003
{},1709846262,16.889000000000003
{},1709846263,16.889000000000003
{},1709846264,16.889000000000003
{},1709846265,16.889000000000003
