labels,timestamp,value
{},1709724081,10.312667000000001
{},1709724082,10.4162
{},1709724083,10.4162
{},1709724084,10.4162
{},1709724085,10.4162
{},1709724086,10.4162
{},1709724087,10.4162
{},1709724088,10.4162
{},1709724089,10.4162
{},1709724090,10.4162
{},1709724091,10.4162
{},1709724092,10.4162
{},1709724093,9.3902
{},1709724094,9.3902
{},1709724095,9.3902
{},1709724096,9.3902
{},1709724097,9.3902
{},1709724098,9.3902
{},1709724099,9.3902
{},1709724100,9.3902
{},1709724101,9.3902
{},1709724102,9.3902
{},1709724103,9.3902
{},1709724104,9.3902
{},1709724105,9.3902
{},1709724106,9.3902
{},1709724107,9.3902
{},1709724108,9.3902
{},1709724109,9.3902
{},1709724110,9.3902
{},1709724111,9.3902
{},1709724112,9.3902
{},1709724113,9.3902
{},1709724114,9.3902
{},1709724115,9.3902
{},1709724116,9.3902
{},1709724117,9.3902
{},1709724118,9.3902
{},1709724119,9.3902
{},1709724120,9.3902
{},1709724121,9.3902
{},1709724122,9.3902
{},1709724123,14.259475315843865
{},1709724124,14.259475315843865
{},1709724125,14.259475315843865
{},1709724126,14.259475315843865
{},1709724127,14.259475315843865
{},1709724128,14.259475315843865
{},1709724129,14.259475315843865
{},1709724130,14.259475315843865
{},1709724131,14.259475315843865
{},1709724132,14.259475315843865
{},1709724133,14.259475315843865
{},1709724134,14.259475315843865
{},1709724135,14.259475315843865
{},1709724136,14.259475315843865
{},1709724137,14.259475315843865
{},1709724138,14.259475315843865
{},1709724139,14.259475315843865
{},1709724140,14.259475315843865
{},1709724141,14.259475315843865
{},1709724142,14.259475315843865
{},1709724143,14.259475315843865
{},1709724144,14.259475315843865
{},1709724145,14.259475315843865
{},1709724146,14.259475315843865
{},1709724147,14.259475315843865
{},1709724148,14.259475315843865
{},1709724149,14.259475315843865
{},1709724150,14.259475315843865
{},1709724151,14.259475315843865
{},1709724152,14.259475315843865
{},1709724153,7.8930000000000025
{},1709724154,7.8930000000000025
{},1709724155,7.8930000000000025
{},1709724156,7.8930000000000025
{},1709724157,7.8930000000000025
{},1709724158,7.8930000000000025
{},1709724159,7.8930000000000025
{},1709724160,7.8930000000000025
{},1709724161,7.8930000000000025
{},1709724162,7.8930000000000025
{},1709724163,7.8930000000000025
{},1709724164,7.8930000000000025
{},1709724165,7.8930000000000025
{},1709724166,7.8930000000000025
{},1709724167,7.8930000000000025
{},1709724168,7.8930000000000025
{},1709724169,7.8930000000000025
{},1709724170,7.8930000000000025
{},1709724171,7.8930000000000025
{},1709724172,7.8930000000000025
{},1709724173,7.8930000000000025
{},1709724174,7.8930000000000025
{},1709724175,7.8930000000000025
{},1709724176,7.8930000000000025
{},1709724177,7.8930000000000025
{},1709724178,7.8930000000000025
{},1709724179,7.8930000000000025
{},1709724180,7.8930000000000025
{},1709724181,7.8930000000000025
{},1709724182,7.8930000000000025
{},1709724183,10.63594546848438
{},1709724184,10.63594546848438
{},1709724185,10.63594546848438
{},1709724186,10.63594546848438
{},1709724187,10.63594546848438
{},1709724188,10.63594546848438
{},1709724189,10.63594546848438
{},1709724190,10.63594546848438
{},1709724191,10.63594546848438
{},1709724192,10.63594546848438
{},1709724193,10.63594546848438
{},1709724194,10.63594546848438
{},1709724195,10.63594546848438
{},1709724196,10.63594546848438
{},1709724197,10.63594546848438
{},1709724198,10.63594546848438
{},1709724199,10.63594546848438
{},1709724200,10.63594546848438
{},1709724201,10.63594546848438
{},1709724202,10.63594546848438
{},1709724203,10.63594546848438
{},1709724204,10.63594546848438
{},1709724205,10.63594546848438
{},1709724206,10.63594546848438
{},1709724207,10.63594546848438
{},1709724208,10.63594546848438
{},1709724209,10.63594546848438
{},1709724210,10.63594546848438
{},1709724211,10.63594546848438
{},1709724212,10.63594546848438
{},1709724213,12.3582
{},1709724214,12.3582
{},1709724215,12.3582
{},1709724216,12.3582
{},1709724217,12.3582
{},1709724218,12.3582
{},1709724219,12.3582
{},1709724220,12.3582
{},1709724221,12.3582
{},1709724222,12.3582
{},1709724223,12.3582
{},1709724224,12.3582
{},1709724225,12.3582
{},1709724226,12.3582
{},1709724227,12.3582
{},1709724228,12.3582
{},1709724229,12.3582
{},1709724230,12.3582
{},1709724231,12.3582
{},1709724232,12.3582
{},1709724233,12.3582
{},1709724234,12.3582
{},1709724235,12.3582
{},1709724236,12.3582
{},1709724237,12.3582
{},1709724238,12.3582
{},1709724239,12.3582
{},1709724240,12.3582
{},1709724241,12.3582
{},1709724242,12.3582
{},1709724243,11.296676555885199
{},1709724244,11.296676555885199
{},1709724245,11.296676555885199
{},1709724246,11.296676555885199
{},1709724247,11.296676555885199
{},1709724248,11.296676555885199
{},1709724249,11.296676555885199
{},1709724250,11.296676555885199
{},1709724251,11.296676555885199
{},1709724252,11.296676555885199
{},1709724253,11.296676555885199
{},1709724254,11.296676555885199
{},1709724255,11.296676555885199
{},1709724256,11.296676555885199
{},1709724257,11.296676555885199
{},1709724258,11.296676555885199
{},1709724259,11.296676555885199
{},1709724260,11.296676555885199
