labels,timestamp,value
{},1711499833,102.60480000002278
{},1711499834,102.60480000002278
{},1711499835,102.60480000002278
{},1711499836,102.60480000002278
{},1711499837,102.60480000002278
{},1711499838,102.60480000002278
{},1711499839,102.60480000002278
{},1711499840,102.60480000002278
{},1711499841,102.60480000002278
{},1711499842,102.60480000002278
{},1711499843,102.60480000002278
{},1711499844,102.60480000002278
{},1711499845,100.26359999996362
{},1711499846,100.26359999996362
{},1711499847,100.26359999996362
{},1711499848,100.26359999996362
{},1711499849,100.26359999996362
{},1711499850,100.26359999996362
{},1711499851,100.26359999996362
{},1711499852,100.26359999996362
{},1711499853,100.26359999996362
{},1711499854,100.26359999996362
{},1711499855,100.26359999996362
{},1711499856,100.26359999996362
{},1711499857,95.47279999996113
{},1711499858,95.47279999996113
{},1711499859,95.47279999996113
{},1711499860,95.47279999996113
{},1711499861,95.47279999996113
{},1711499862,95.47279999996113
{},1711499863,95.47279999996113
{},1711499864,95.47279999996113
{},1711499865,95.47279999996113
{},1711499866,95.47279999996113
{},1711499867,95.47279999996113
{},1711499868,95.47279999996113
{},1711499869,95.47279999996113
{},1711499870,95.47279999996113
{},1711499871,95.47279999996113
{},1711499872,95.47279999996113
{},1711499873,95.47279999996113
{},1711499874,95.47279999996113
{},1711499875,86.00540000002746
{},1711499876,86.00540000002746
{},1711499877,86.00540000002746
{},1711499878,86.00540000002746
{},1711499879,86.00540000002746
{},1711499880,86.00540000002746
{},1711499881,86.00540000002746
{},1711499882,86.00540000002746
{},1711499883,86.00540000002746
{},1711499884,86.00540000002746
{},1711499885,86.00540000002746
{},1711499886,86.00540000002746
{},1711499887,80.64690000002925
{},1711499888,80.64690000002925
{},1711499889,80.64690000002925
{},1711499890,80.64690000002925
{},1711499891,80.64690000002925
{},1711499892,80.64690000002925
{},1711499893,80.64690000002925
{},1711499894,80.64690000002925
{},1711499895,80.64690000002925
{},1711499896,80.64690000002925
{},1711499897,80.64690000002925
{},1711499898,80.64690000002925
{},1711499899,80.64690000002925
{},1711499900,80.64690000002925
{},1711499901,80.64690000002925
{},1711499902,80.64690000002925
{},1711499903,80.64690000002925
{},1711499904,80.64690000002925
{},1711499905,71.76166996762734
{},1711499906,71.76166996762734
{},1711499907,71.76166996762734
{},1711499908,71.76166996762734
{},1711499909,71.76166996762734
{},1711499910,71.76166996762734
{},1711499911,71.76166996762734
{},1711499912,71.76166996762734
{},1711499913,71.76166996762734
{},1711499914,71.76166996762734
{},1711499915,71.76166996762734
{},1711499916,71.76166996762734
{},1711499917,63.98016996762623
{},1711499918,63.98016996762623
{},1711499919,63.98016996762623
{},1711499920,63.98016996762623
{},1711499921,63.98016996762623
{},1711499922,63.98016996762623
{},1711499923,63.98016996762623
{},1711499924,63.98016996762623
{},1711499925,63.98016996762623
{},1711499926,63.98016996762623
{},1711499927,63.98016996762623
{},1711499928,63.98016996762623
{},1711499929,63.98016996762623
{},1711499930,63.98016996762623
{},1711499931,63.98016996762623
{},1711499932,63.98016996762623
{},1711499933,63.98016996762623
{},1711499934,63.98016996762623
{},1711499935,61.047100000038704
{},1711499936,61.047100000038704
{},1711499937,61.047100000038704
{},1711499938,61.047100000038704
{},1711499939,61.047100000038704
{},1711499940,61.047100000038704
{},1711499941,61.047100000038704
{},1711499942,61.047100000038704
{},1711499943,61.047100000038704
{},1711499944,61.047100000038704
{},1711499945,61.047100000038704
{},1711499946,61.047100000038704
{},1711499947,60.71130000003978
{},1711499948,60.71130000003978
{},1711499949,60.71130000003978
{},1711499950,60.71130000003978
{},1711499951,60.71130000003978
{},1711499952,60.71130000003978
{},1711499953,60.71130000003978
{},1711499954,60.71130000003978
{},1711499955,60.71130000003978
{},1711499956,60.71130000003978
{},1711499957,60.71130000003978
{},1711499958,60.71130000003978
{},1711499959,60.71130000003978
{},1711499960,60.71130000003978
{},1711499961,60.71130000003978
{},1711499962,60.71130000003978
{},1711499963,60.71130000003978
{},1711499964,60.71130000003978
{},1711499965,60.514500000004176
{},1711499966,60.514500000004176
{},1711499967,60.514500000004176
{},1711499968,60.514500000004176
{},1711499969,60.514500000004176
{},1711499970,60.514500000004176
{},1711499971,60.514500000004176
{},1711499972,60.514500000004176
{},1711499973,60.514500000004176
{},1711499974,60.514500000004176
{},1711499975,60.514500000004176
{},1711499976,60.514500000004176
{},1711499977,62.413000000003244
{},1711499978,62.413000000003244
{},1711499979,62.413000000003244
{},1711499980,62.413000000003244
{},1711499981,62.413000000003244
{},1711499982,62.413000000003244
{},1711499983,62.413000000003244
{},1711499984,62.413000000003244
{},1711499985,62.413000000003244
{},1711499986,62.413000000003244
{},1711499987,62.413000000003244
{},1711499988,62.413000000003244
{},1711499989,62.413000000003244
{},1711499990,62.413000000003244
{},1711499991,62.413000000003244
{},1711499992,62.413000000003244
{},1711499993,62.413000000003244
{},1711499994,62.413000000003244
{},1711499995,60.33915657519811
{},1711499996,60.33915657519811
{},1711499997,60.33915657519811
{},1711499998,60.33915657519811
{},1711499999,60.33915657519811
{},1711500000,60.33915657519811
{},1711500001,60.33915657519811
{},1711500002,60.33915657519811
{},1711500003,60.33915657519811
{},1711500004,60.33915657519811
{},1711500005,60.33915657519811
{},1711500006,60.33915657519811
{},1711500007,62.036556575198176
{},1711500008,62.036556575198176
{},1711500009,62.036556575198176
{},1711500010,62.036556575198176
{},1711500011,62.036556575198176
{},1711500012,62.036556575198176
{},1711500013,62.036556575198176
{},1711500014,62.036556575198176
{},1711500015,62.036556575198176
{},1711500016,62.036556575198176
{},1711500017,62.036556575198176
{},1711500018,62.036556575198176
{},1711500019,62.036556575198176
{},1711500020,62.036556575198176
{},1711500021,62.036556575198176
{},1711500022,62.036556575198176
{},1711500023,62.036556575198176
{},1711500024,62.036556575198176
{},1711500025,59.86659999999756
{},1711500026,59.86659999999756
{},1711500027,59.86659999999756
{},1711500028,59.86659999999756
{},1711500029,59.86659999999756
{},1711500030,59.86659999999756
{},1711500031,59.86659999999756
{},1711500032,59.86659999999756
{},1711500033,59.86659999999756
{},1711500034,59.86659999999756
{},1711500035,59.86659999999756
{},1711500036,59.86659999999756
{},1711500037,60.619299999998134
{},1711500038,60.619299999998134
{},1711500039,60.619299999998134
{},1711500040,60.619299999998134
{},1711500041,60.619299999998134
{},1711500042,60.619299999998134
{},1711500043,60.619299999998134
{},1711500044,60.619299999998134
{},1711500045,60.619299999998134
{},1711500046,60.619299999998134
{},1711500047,60.619299999998134
{},1711500048,60.619299999998134
{},1711500049,60.619299999998134
{},1711500050,60.619299999998134
{},1711500051,60.619299999998134
{},1711500052,60.619299999998134
{},1711500053,60.619299999998134
{},1711500054,60.619299999998134
{},1711500055,62.88059999998856
{},1711500056,62.88059999998856
{},1711500057,62.88059999998856
{},1711500058,62.88059999998856
{},1711500059,62.88059999998856
{},1711500060,62.88059999998856
{},1711500061,62.88059999998856
{},1711500062,62.88059999998856
{},1711500063,62.88059999998856
{},1711500064,62.88059999998856
{},1711500065,62.88059999998856
{},1711500066,62.88059999998856
{},1711500067,61.89739999998791
{},1711500068,61.89739999998791
{},1711500069,61.89739999998791
{},1711500070,61.89739999998791
{},1711500071,61.89739999998791
{},1711500072,61.89739999998791
{},1711500073,61.89739999998791
