labels,timestamp,value
{},1709724081,48.769667000000005
{},1709724082,48.873200000000004
{},1709724083,48.873200000000004
{},1709724084,48.873200000000004
{},1709724085,48.873200000000004
{},1709724086,48.873200000000004
{},1709724087,48.873200000000004
{},1709724088,48.873200000000004
{},1709724089,48.873200000000004
{},1709724090,48.873200000000004
{},1709724091,48.873200000000004
{},1709724092,48.873200000000004
{},1709724093,42.8643
{},1709724094,42.8643
{},1709724095,42.8643
{},1709724096,42.8643
{},1709724097,42.8643
{},1709724098,42.8643
{},1709724099,42.8643
{},1709724100,42.8643
{},1709724101,42.8643
{},1709724102,42.8643
{},1709724103,42.8643
{},1709724104,42.8643
{},1709724105,42.8643
{},1709724106,42.8643
{},1709724107,42.8643
{},1709724108,42.8643
{},1709724109,42.8643
{},1709724110,42.8643
{},1709724111,42.8643
{},1709724112,42.8643
{},1709724113,42.8643
{},1709724114,42.8643
{},1709724115,42.8643
{},1709724116,42.8643
{},1709724117,42.8643
{},1709724118,42.8643
{},1709724119,42.8643
{},1709724120,42.8643
{},1709724121,42.8643
{},1709724122,42.8643
{},1709724123,35.925297509917
{},1709724124,35.925297509917
{},1709724125,35.925297509917
{},1709724126,35.925297509917
{},1709724127,35.925297509917
{},1709724128,35.925297509917
{},1709724129,35.925297509917
{},1709724130,35.925297509917
{},1709724131,35.925297509917
{},1709724132,35.925297509917
{},1709724133,35.925297509917
{},1709724134,35.925297509917
{},1709724135,35.925297509917
{},1709724136,35.925297509917
{},1709724137,35.925297509917
{},1709724138,35.925297509917
{},1709724139,35.925297509917
{},1709724140,35.925297509917
{},1709724141,35.925297509917
{},1709724142,35.925297509917
{},1709724143,35.925297509917
{},1709724144,35.925297509917
{},1709724145,35.925297509917
{},1709724146,35.925297509917
{},1709724147,35.925297509917
{},1709724148,35.925297509917
{},1709724149,35.925297509917
{},1709724150,35.925297509917
{},1709724151,35.925297509917
{},1709724152,35.925297509917
{},1709724153,39.7684
{},1709724154,39.7684
{},1709724155,39.7684
